Date,EFA,EEM,GLD,IYR
2008-01-18,-0.5336044036005,0.8635492660797612,0.45340492561977536,0.21665021190096348
2008-01-25,-0.5135571243949515,0.7954008050530458,0.4813968748555349,0.23675944448637087
2008-02-01,-0.5142046477827047,0.8017537360486603,0.47874162791441977,0.23370928381962466
2008-02-08,-0.4913771427720263,0.7362142816709826,0.5142816432407318,0.240881217860312
2008-02-15,-0.48158504381430467,0.7245083249725791,0.5149149786573505,0.24216174018437517
2008-02-22,-0.4922153923693275,0.7399882439975858,0.5126201043951365,0.23960704397660526
2008-02-29,-0.5043166714111096,0.7315475344210463,0.5234135665693862,0.24935557042067708
2008-03-07,-0.526167718026768,0.7744166611462343,0.4975943512284078,0.25415670565212595
2008-03-14,-0.5208391369951825,0.7711327654656418,0.5052526258502451,0.24445374567929562
2008-03-21,-0.5394331117503817,0.802266263907386,0.4810549957045052,0.25611185213849047
2008-03-28,-0.5419713972814533,0.8241672420990986,0.46227881197316345,0.25552534320919124
2008-04-04,-0.5564363123586006,0.8595238392382912,0.4395771507961804,0.2573353223241289
2008-04-11,-0.5418442072553438,0.8486303919018886,0.43446439212486626,0.2587494232285889
2008-04-18,-0.529643518872783,0.8362173003027396,0.43764025273337037,0.25578596583667323
2008-04-25,-0.5283677661410895,0.8444277876225391,0.4280242122846984,0.2559157662338521
2008-05-02,-0.5337007401299272,0.8615443536609019,0.4177332866879816,0.2544230997810436
2008-05-09,-0.5579218701111883,0.8872662672755659,0.4170413710742905,0.2536142317613319
2008-05-16,-0.5569032118434165,0.889251467639596,0.41110080125826914,0.2565509429455514
2008-05-23,-0.5638592918289387,0.8907356427446732,0.41319941737672206,0.2599242317075434
2008-05-30,-0.5576620994630584,0.8829077196027715,0.41017576511250287,0.26457861474778416
2008-06-06,-0.557441763015172,0.8749028572537436,0.4171869685187279,0.26535193724270045
2008-06-13,-0.54273386900349,0.8664812177304938,0.41330954771959955,0.2629431035533967
2008-06-20,-0.5262364724270114,0.8591385320889637,0.41682138663840795,0.25027655369963986
2008-06-27,-0.5048462149351318,0.86286735927019,0.41099450851776237,0.23098434714717958
2008-07-04,-0.5206270000805633,0.8747009397345437,0.41517622698798345,0.23074983335803625
2008-07-11,-0.5103064573777354,0.8955122693544326,0.41557911437010103,0.19921507365320165
2008-07-18,-0.4938998875614737,0.8491140332527545,0.43626752464389557,0.2085183296648236
2008-07-25,-0.4814085362301988,0.8571139852868319,0.4279450277004764,0.19634952324289043
2008-08-01,-0.42431705416580373,0.7864514145805372,0.440029088983531,0.1978365506017353
2008-08-08,-0.42858668058745936,0.7749156078669563,0.45554865509204745,0.1981224176284556
2008-08-15,-0.42123453740833194,0.7699553221903774,0.45086524704067427,0.20041396817728027
2008-08-22,-0.3816878816196319,0.7596420101766891,0.4346349923504106,0.18741087909253223
2008-08-29,-0.3869142525767042,0.8152253064058801,0.4209795352992662,0.15070941087155795
2008-09-05,-0.39302996301696164,0.7749554461271227,0.44019684966873895,0.1778776672211
2008-09-12,-0.43191688607048995,0.8767240528433264,0.409616743034536,0.14557609019262754
2008-09-19,-0.504046032630023,0.9739943714733944,0.3539366763466381,0.17611498480999058
2008-09-26,-0.48898571285953507,0.9774034974787011,0.35326825814308477,0.15831395723774924
2008-10-03,-0.4896817929107967,0.8376970811757872,0.4282300827823315,0.22375462895267806
2008-10-10,-0.4081629265879923,0.6494715231382754,0.4635002610745596,0.2951911423751573
2008-10-17,-0.48052582083353823,0.6519162392784026,0.5031959779670454,0.3254136035880903
2008-10-24,-0.5324477419561842,0.6865159695222042,0.5010948024191181,0.344836970014862
2008-10-31,-0.43907063268413016,0.5707878791131578,0.5536704571669281,0.31461229640404437
2008-11-07,-0.4785915088110211,0.5910326760359369,0.5636696704964816,0.32388916227860265
2008-11-14,-0.49224561380902115,0.6314765711268138,0.5774170935399745,0.28335194914223294
2008-11-21,-0.540163261459483,0.6953991009700977,0.5747622235892369,0.2700019369001485
2008-11-28,-0.4705983241564266,0.6525034323082103,0.5989338916415698,0.2191610002066465
2008-12-05,-0.43223159709045533,0.7284969651510866,0.610165355346949,0.09356927659241979
2008-12-12,-0.4441315518892876,0.7597335454907349,0.6084477180286588,0.07595028836989401
2008-12-19,-0.4222278842986278,0.7457140852606825,0.6160971428436005,0.060416656194344776
2008-12-26,-0.41292661853856305,0.7359518520441034,0.617864486249524,0.05911028024493574
2009-01-02,-0.40155783799920325,0.725100371546356,0.6251341958304277,0.051323270622419565
2009-01-09,-0.37836156718748387,0.702523170828153,0.6302729648597484,0.04556543149958256
2009-01-16,-0.3793611234560242,0.7079839391483141,0.6354080188442495,0.03596916546346062
2009-01-23,-0.37830122971146535,0.7139635287349456,0.6373701044877672,0.026967596488752583
2009-01-30,-0.37584097117563203,0.7009336691511272,0.6419622051295985,0.03294509689490633
2009-02-06,-0.37748628221542313,0.6954120703141032,0.6457029205810338,0.03637129132028616
2009-02-13,-0.3755211950042223,0.6948525446586268,0.6461036339823965,0.03456501636319906
2009-02-20,-0.3702119760007748,0.7029625130882058,0.6428185545452656,0.024430908367303415
2009-02-27,-0.3591086826309245,0.6923375772240251,0.6481600327694528,0.018611072637446692
2009-03-06,-0.36552991653502126,0.7047363122528597,0.649844632286079,0.010948971996082534
2009-03-13,-0.36448080253131715,0.6996681014358221,0.6501396251317135,0.014673075963781519
2009-03-20,-0.3460218278392052,0.6822970347851433,0.658258192345716,0.005466600708345915
2009-03-27,-0.3424163073913133,0.6780158737589037,0.6669247340570179,-0.0025243004246082996
2009-04-03,-0.33958424308663226,0.6683045307199218,0.6697387878838179,0.0015409244828925735
2009-04-10,-0.3342711219065978,0.6630954801944309,0.6694935173139168,0.001682124398250072
2009-04-17,-0.328295196334582,0.6564723770819335,0.672987626533616,-0.0011648072809674927
2009-04-24,-0.32198703138295026,0.6066464310990766,0.7150110673339233,0.0003295329499504167
2009-05-01,-0.3135882078716323,0.5987235158090582,0.7261534180766637,-0.011288726014089662
2009-05-08,-0.31010725418239143,0.5875488653565697,0.7373143213635324,-0.014755932537710695
2009-05-15,-0.28847910691083617,0.5400904622760586,0.7590397123659971,-0.01065106773121939
2009-05-22,-0.3283979111729976,0.6393758855187542,0.7390179835270597,-0.049995957872816375
2009-05-29,-0.2888063920728823,0.6150927227479599,0.7414103293209535,-0.06769665999603118
2009-06-05,-0.2400823447775971,0.606441607093188,0.7124218838157562,-0.07878114613134703
2009-06-12,-0.27664940950709715,0.6438291682661564,0.7139878648861673,-0.08116762364522657
2009-06-19,-0.21690962018854054,0.6171593877338988,0.697683958603804,-0.09793372614916233
2009-06-26,-0.16064732699486883,0.5811817873760099,0.6861866320997655,-0.10672109248090655
2009-07-03,-0.02359162471229778,0.4400361512691393,0.691496612028672,-0.1079411385855135
2009-07-10,-0.06593696949112686,0.4246205150175812,0.6975961611624453,-0.05627970668889963
2009-07-17,-0.07105344147157308,0.4354239357090513,0.6962814541251404,-0.06065194836261855
2009-07-24,-0.032654337464425316,0.39792725377914573,0.7008003292012464,-0.06607324551596662
2009-07-31,-0.07423970999852238,0.44212565025559913,0.6961504781282895,-0.06403641838536638
2009-08-07,-0.09209303825773248,0.4513474160945256,0.6991819063880623,-0.05843628422485549
2009-08-14,-0.10683352107068067,0.4553980177926346,0.7044232320515809,-0.052987728773534644
2009-08-21,-0.0816824804234833,0.42602145334406205,0.7055338832778095,-0.04987285619838824
2009-08-28,-0.02414687302475981,0.31933153422353155,0.7333984964188384,-0.028583157617610096
2009-09-04,-0.05476586771130491,0.35553480018299854,0.7316450006208118,-0.032413933092505405
2009-09-11,-0.041252712634960546,0.34995910241781164,0.7317828985287945,-0.040489288311645596
2009-09-18,-0.025162692336726182,0.3248394018200392,0.7420411944391304,-0.041717903922443345
2009-09-25,-0.051609663616097756,0.30566824729019787,0.769949823125666,-0.024008406799766013
2009-10-02,-0.09123173713954197,0.3349864848943909,0.7760363557782866,-0.01979110353313544
2009-10-09,-0.1099342279224457,0.3538789753164848,0.7725339786507678,-0.01647872604480695
2009-10-16,-0.11935252572472176,0.3635897296711308,0.7798520080903353,-0.024089212036744266
2009-10-23,-0.1468788730901417,0.35843745070155447,0.8003828433015828,-0.011941420912995476
2009-10-30,-0.21303836125459524,0.4071441532068085,0.8042710935455145,0.0016231145022722886
2009-11-06,-0.21624005736090396,0.43919503336749643,0.7919758368220312,-0.01493081282862363
2009-11-13,-0.2575008712007013,0.46956594141274227,0.8101610548309162,-0.022226125042957033
2009-11-20,-0.2573333241813561,0.4457992754472336,0.8465400628885316,-0.03500601415440902
2009-11-27,-0.28752566003189284,0.448399356982527,0.8563024564233085,-0.017176153373942543
2009-12-04,-0.2734386359761811,0.4602523242717179,0.8150681616911574,-0.001881849986694148
2009-12-11,-0.28296722512870986,0.4680329774663828,0.780945597780357,0.033988649881970145
2009-12-18,-0.30828484474275764,0.531355872701318,0.7362910893168466,0.040637882724593066
2009-12-25,-0.34294126751708315,0.5621018786915007,0.7432463121001803,0.037593076725401964
2010-01-01,-0.35071366247414326,0.5853034716748429,0.7255786381013886,0.03983155269791181
2010-01-08,-0.3775261807092733,0.6046452637275457,0.7241685323230737,0.04871238465865398
2010-01-15,-0.4200861347897108,0.6314585720209773,0.7303882107725016,0.058239351996231856
2010-01-22,-0.44305826547747384,0.6472850107535765,0.7346139775799605,0.061159277143937
2010-01-29,-0.44256460377427603,0.651016507075006,0.7200858415315559,0.07146225516771418
2010-02-05,-0.4493825287460274,0.674029612491742,0.7154729371544036,0.05987997909988186
2010-02-12,-0.45172673483340153,0.6294934051068091,0.7250849405704667,0.09714838915612581
2010-02-19,-0.45732670655185137,0.6551414343724447,0.7004131635553603,0.10177210862404651
2010-02-26,-0.4877718235477757,0.6843463074363867,0.6886496350764154,0.11477588103497362
2010-03-05,-0.47829750192670695,0.6517099629713843,0.7011577186011643,0.1254298203541585
2010-03-12,-0.5242770465420161,0.6566435207980909,0.7016146255863963,0.166018900157529
2010-03-19,-0.5184789890106434,0.6897340221002362,0.6824391178273483,0.14630584908305883
2010-03-26,-0.4860522092485692,0.6598804050663531,0.6504936920227542,0.17567811215946177
2010-04-02,-0.5440517416027989,0.7057662608377586,0.6504117467299139,0.18787373403512642
2010-04-09,-0.5721218894968304,0.7434782871886552,0.6231242103135675,0.2055193919946078
2010-04-16,-0.5876613455058867,0.7602234758229541,0.6174952327977414,0.20994263688519121
2010-04-23,-0.5638169061340783,0.7309958904745765,0.6099452861668726,0.2228757294926293
2010-04-30,-0.5379251589016574,0.65651895938234,0.6396892790004589,0.2417169205188585
2010-05-07,-0.5505894682491236,0.6327242409597695,0.6536397091746375,0.2642255181147165
2010-05-14,-0.5228058328479118,0.5988342457929046,0.6703886269221988,0.2535829601328085
2010-05-21,-0.5787279310287767,0.6688271362309447,0.668873020807332,0.24102777399050004
2010-05-28,-0.5378167339947941,0.5860332536848748,0.7017002192776972,0.2500832610322222
2010-06-04,-0.5332942787590529,0.5873730790373481,0.7069697576908579,0.23895144203084678
2010-06-11,-0.43349416249352335,0.47436998594711843,0.708297673126765,0.25082650341963997
2010-06-18,-0.396062598671147,0.41363825250442043,0.7058380834329085,0.27658626273381803
2010-06-25,-0.2874011487146729,0.3415301169736876,0.6955098829757793,0.2503611487652061
2010-07-02,-0.3247690028759307,0.4175123209380684,0.6707592929861195,0.23649738895174272
2010-07-09,-0.24769775899259727,0.4065872421369845,0.6643507204086736,0.17675979644693912
2010-07-16,-0.2616713136413731,0.4266889891129928,0.7005880995055208,0.13439422502285958
2010-07-23,-0.26103348616345545,0.4225225473764575,0.7119102506648564,0.12660068812214165
2010-07-30,-0.25056151070965327,0.4349674768037986,0.7254875662754808,0.09010646763037378
2010-08-06,-0.22128334247544282,0.38884677525318995,0.7325600875400029,0.09987647968225007
2010-08-13,-0.18620395194288106,0.36064129134888534,0.745504514580519,0.08005814601347677
2010-08-20,-0.20281388979490717,0.3668384695317886,0.753821192990477,0.08215422727264157
2010-08-27,-0.16188289083509996,0.35169003980233515,0.7455020537299385,0.06469079730282629
2010-09-03,-0.17887597949613387,0.37696076133300316,0.7487746458420034,0.05314057232112723
2010-09-10,-0.13841117038265557,0.35680484140467744,0.7450095808431385,0.03659674813483962
2010-09-17,-0.09418189472183647,0.3387677492493377,0.7363984322075243,0.019015713264974407
2010-09-24,-0.05847746053923971,0.3004806147381754,0.7422689253452431,0.015727920455821127
2010-10-01,-0.03400361888858645,0.2813715952053885,0.7446626204538783,0.007969403229319714
2010-10-08,0.006993098208439387,0.22065367281796402,0.742428070049784,0.029925158923812686
2010-10-15,-0.005457491233253408,0.22766338396259098,0.7448203568171248,0.03297375045353771
2010-10-22,-0.057310928214259614,0.21798203789998105,0.7449611734759183,0.09436771683836033
2010-10-29,-0.08396712747957627,0.2651796692474451,0.7493241261230427,0.06946333210908856
2010-11-05,-0.04158246166318236,0.23240378528421624,0.741198923204576,0.06797975317439012
2010-11-12,-0.10948080880377903,0.33233812016916187,0.7360429717756912,0.04109971685892596
2010-11-19,-0.085417986924634,0.3199339429007269,0.7404287658095007,0.025055278214406482
2010-11-26,-0.12586214591352837,0.3432299414133491,0.7441535586098409,0.0384786458903384
2010-12-03,-0.11270652579338221,0.3127754639126396,0.7405424616747968,0.05938860020594594
2010-12-10,-0.11633690610433381,0.3330093769182788,0.730763700088455,0.0525638290976
2010-12-17,-0.14540985695644898,0.33193807820697296,0.7203130514370132,0.09315872731246277
2010-12-24,-0.04442602398823113,0.23682685742379767,0.7044799812856954,0.10311918527873809
2010-12-31,-0.002938982295655537,0.21271215195226184,0.6712888649511651,0.11893796539222858
2011-01-07,0.0350629108729046,0.20676569891595795,0.6384780532879172,0.11969333692322036
2011-01-14,0.008137893895773976,0.21592408002893046,0.6317885842943466,0.14414944178094896
2011-01-21,-0.00473758490594858,0.23375042578854063,0.6250892615397136,0.14589789757769436
2011-01-28,-0.05982628999740132,0.27079519771390337,0.6100393403236534,0.17899175195984457
2011-02-04,-0.03321246526429619,0.18917619300122726,0.6270638596806325,0.21697241258243655
2011-02-11,-0.05318731092574685,0.13740328308672997,0.6167929551044123,0.2989910727346045
2011-02-18,-0.06423853318616109,0.1561270266373941,0.5938446835100687,0.3142668230386983
2011-02-25,-0.06550246440388317,0.16155110619136318,0.5702816251579358,0.33366973305458425
2011-03-04,-0.039930430413748746,0.13849005056239247,0.5774676741111463,0.32397270574021003
2011-03-11,-0.06910022554735486,0.15717453185418573,0.5698011793975005,0.34212451429566865
2011-03-18,-0.0035513612362302258,0.07956364784018884,0.5587801990211251,0.36520751437491633
2011-03-25,-0.011339266183925292,0.07706037121751787,0.5450880550374587,0.3891908399289487
2011-04-01,-0.04751847913098712,0.11468686085106097,0.5470938428243224,0.38573777545560384
2011-04-08,-0.03317996634636913,0.12077420440876367,0.5133467304005067,0.39905903153709876
2011-04-15,-0.04156411588704396,0.13131692955562113,0.5045766252518576,0.40567056107956506
2011-04-22,-0.0547288055958629,0.13184916245987258,0.5190949163880002,0.4037847267479901
2011-04-29,-0.019731583654443045,0.09013143666587264,0.4841236091420195,0.4454765378465509
2011-05-06,-0.04366375358268283,0.10383854974666734,0.4376604527510489,0.5021647510849666
2011-05-13,-0.0777786519814486,0.14765142037976775,0.45134202528380907,0.47878520631787175
2011-05-20,-0.07078445595330199,0.14445248850258907,0.4554356377470388,0.4708963297036741
2011-05-27,-0.06779955046095613,0.1564104634216885,0.479631938929458,0.43175714810980975
2011-06-03,-0.027290083491949533,0.11520470862413902,0.5027039475683679,0.40938142729944266
2011-06-10,-0.03767270184775942,0.13173331512068648,0.5305260361247098,0.37541335060236325
2011-06-17,-0.03271816756111242,0.03935219681959487,0.5415314212909847,0.45183454945053286
2011-06-24,0.06009459353365327,-0.05878344577403481,0.5294837267547579,0.46920512548562365
2011-07-01,0.08036279438240003,-0.06904532519808497,0.5309085773438817,0.45777395347180316
2011-07-08,0.0921748494327819,-0.043100155091771924,0.5247465122133678,0.4261787934456223
2011-07-15,0.0995308380320071,-0.07231827307658546,0.5509442830092584,0.42184315203532
2011-07-22,0.11749323766021855,-0.08916800928948647,0.5426596451341815,0.42901512649508644
2011-07-29,0.12899950007002645,-0.11143642734497683,0.5526666975004886,0.4297702297744619
2011-08-05,0.13013583197984907,-0.14107683599982992,0.6084239399898559,0.40251706403012505
2011-08-12,0.11995994482836005,-0.06339436063274625,0.6878114440392099,0.2556229717651764
2011-08-19,0.13796027577309028,-0.05594345699709618,0.6955683689599834,0.22241481226402252
2011-08-26,0.14297979311444772,-0.059221244837545296,0.6598488424558828,0.2563926092672148
2011-09-02,0.1565024036473523,-0.04634217370988088,0.6536114721979622,0.23622829786456642
2011-09-09,0.1794716832534661,-0.05803058088804191,0.6427486545658846,0.2358102430686913
2011-09-16,0.17540403652664133,-0.054512484254721084,0.634085845138911,0.24502260258916872
2011-09-23,0.05571799317062571,0.04936375334007657,0.6209934331772506,0.2739248203120472
2011-09-30,0.0011925758457439568,0.07184053670429806,0.6222695496378162,0.30469733781214176
2011-10-07,-0.008098679659672444,0.08413195713241735,0.6298176805894988,0.2941490419377563
2011-10-14,-0.01738386557775815,0.11722916919255189,0.6388453671658654,0.26130932921934097
2011-10-21,-0.1248393688755494,0.26513652254851405,0.6438040371547942,0.21589880917224125
2011-10-28,-0.1729475682766876,0.29749615732733636,0.6479223498536387,0.22752906109571255
2011-11-04,-0.14212615802256212,0.21102044355423055,0.6573278839973755,0.27377783047095605
2011-11-11,-0.17051877356499365,0.22197750411571157,0.6649107249428738,0.28363054450640834
2011-11-18,-0.19617148862257439,0.2405911786591722,0.664128521307936,0.2914517886554663
2011-11-25,-0.21311702421398862,0.2596284522183365,0.665642902947279,0.287845669048373
2011-12-02,-0.2926643874781392,0.28884981935050635,0.6778473175804416,0.32596725054719133
2011-12-09,-0.28471580186821344,0.29250795883860325,0.6868728025057196,0.3053350405238906
2011-12-16,-0.3260811240274533,0.3065506840559742,0.6729906216197665,0.34653981835171266
2011-12-23,-0.3352275921840424,0.30707473537432456,0.67767724577554,0.3504756110341778
2011-12-30,-0.33562690100477954,0.29593711285027136,0.6724112817030302,0.36727850645147797
2012-01-06,-0.36618452730219486,0.30338751869131314,0.6669154740210675,0.39588153458981423
2012-01-13,-0.37481089250577254,0.310873837544814,0.6649905498602371,0.39894650510072144
2012-01-20,-0.3858569438405968,0.32518740544761743,0.6615054345049138,0.3991641038880655
2012-01-27,-0.3968310146422572,0.33853522640459427,0.6568302283525821,0.40146555988508076
2012-02-03,-0.43566990452581683,0.3635529385684958,0.6525073039599865,0.4196096619973347
2012-02-10,-0.4311566217377923,0.34303204203365,0.6548878009703628,0.43323677873377947
2012-02-17,-0.4383992944724959,0.3391768636903335,0.654393818984365,0.44482861179779737
2012-02-24,-0.4353060883251092,0.33232032135051426,0.6525300785750481,0.45045568839954697
2012-03-02,-0.41074521105049,0.28732330040934184,0.6337437363940069,0.4896781742471412
